03|EA145|Bradley International|us
03|EA146|Laurence G Hanscom|us
03|EA147|Boeing Field/King County International|us
03|EA148|Meadows Field|us
03|EA149|Bangor International|us
03|EA150|Birmingham-Shuttlesworth|us
03|EA151|Biggs|us
03|EA152|West Michigan Regional|us
03|EA153|Central Il Regional Airport|us
03|EA154|Nashville International|us
03|EA155|General Edward Lawrence Logan International|us
03|EA156|Rafael Hernandez|us
03|EA157|Brownsville/South Padre Island International|us
03|EA158|W K Kellogg|us
03|EA159|Bert Mooney|us
03|EA160|Buffalo Niagara International|us
03|EA161|Warren County Regional|us
03|EA162|Baltimore/Washington International Thurgood Marshall|us
03|EA163|Columbia Metropolitan|us
03|EA164|Akron-Canton Regional|us
03|EA165|Lovell|us
03|EA166|Charleston International|us
03|EA167|The Eastern Iowa|us
03|EA168|Cleveland-Hopkins International|us
03|EA169|Easterwood|us
03|EA170|Charlotte/Douglas International|us
03|EA171|John Glenn Columbus International|us
03|EA172|University Of Illinois|us
03|EA173|Aeropuerto de Columbia|us
03|EA174|Columbia Regional|us
03|EA175|Corpus Christi International|us
03|EA176|Columbus|us
03|EA177|Cincinnati/Northern Kentucky International|us
03|EA178|Dallas Love|us
03|EA179|James M Cox Dayton International|us
03|EA180|Ronald Reagan|us
03|EA181|Denver International|us
03|EA182|Dallas-Fort Worth International|us
03|EA183|De Kalb Taylor Municipal|us
03|EA184|Duluth International|us
03|EA185|Dupage|us
03|EA186|Del Rio International|us
03|EA187|Des Moines International|us
03|EA188|Denton Enterprise|us
03|EA189|Detroit Metropolitan|us
03|EA190|Eagle County Regional|us
03|EA191|South Arkansas Regional|us
03|EA192|El Paso International|us
03|EA193|Evansville Regional|us
03|EA194|Newark Liberty International|us
03|EA195|Héctor International|us
03|EA196|Fresno Yosemite International|us
03|EA197|Frederick Regional|us
03|EA198|Fort Lauderdale|us
03|EA199|Bishop International|us
03|EA200|Topeka Regional|us
03|EA201|Joe Foss|us
03|EA202|Fort Wayne International|us
03|EA203|Greeneville-Greene County Municipal|us
03|EA204|Grand Forks International|us
03|EA205|Grand Junction Regional|us
03|EA206|Arlington Municipal|us
03|EA207|Greenville Mid-Delta|us
03|EA208|Central Nebraska Regional|us
03|EA209|Gordon Municipal|us
03|EA210|Gerald R Ford International|us
03|EA211|Piedmont Triad International|us
03|EA212|Greenville Spartanburg International|us
03|EA213|Donaldson|us
03|EA214|Gary/Chicago International|us
03|EA215|Hagerstown Regional|us
03|EA216|Hawkins|us
03|EA217|Hickory Regional|us
03|EA218|Helena Regional|us
03|EA219|Daniel K Inouye International|us
03|EA220|William P Hobby|us
03|EA221|Valley International|us
03|EA222|Boone County|us
03|EA223|Carl T Jones Field|us
03|EA224|Tri-State/Milton J Ferguson|us
03|EA225|Terre Haute Regional|us
03|EA226|Washington Dulles|us
03|EA227|Niagara Falls International|us
03|EA228|George Bush Intercontinental|us
03|EA229|Dwight D Eisenhower National|us
03|EA230|Ankeny Regional|us
03|EA231|Wilmington International|us
03|EA232|Wilmington Air Park|us
03|EA233|Immokalee Regional|us
03|EA234|Indianapolis International|us
03|EA235|Jackson Hole|us
03|EA236|Jackson-Evers International|us
03|EA237|Jacksonville International|us
03|EA238|Jefferson City Memorial|us
03|EA239|John F Kennedy International|us
03|EA240|Capital Region International|us
03|EA241|Mccarran International|us
03|EA242|Los Angeles International|us
03|EA243|Lubbock Preston Smith International|us
03|EA244|Rickenbacker International|us
03|EA245|Blue Grass|us
03|EA246|Lafayette Regional|us
03|EA247|Laguardia|us
03|EA248|Long Beach|us
03|EA249|Lagrange-Callaway|us
03|EA250|Bill And Hillary Clinton National|us
03|EA251|Facility|us
03|EA252|Louisville Winston County|us
03|EA253|Bowman|us
03|EA254|Laredo International|us
03|EA255|La Crosse Regional|us
03|EA256|Cincinnati Municipal|us
03|EA257|Lawrenceville-Vincennes International|us
03|EA258|Gwinnett County|us
03|EA259|Mbs International|us
03|EA260|Kansas City International|us
03|EA261|Orlando International|us
03|EA262|Chicago Midway International|us
03|EA263|Key|us
03|EA264|Memphis International|us
03|EA265|Mansfield Lahm Regional|us
03|EA266|Mcallen Miller International|us
03|EA267|Michigan City Municipal|us
03|EA268|Montgomery Regional|us
03|EA269|Miami International|us
03|EA270|Charles B Wheeler Downtown|us
03|EA271|General Mitchell International|us
03|EA272|Quad City International|us
03|EA273|Mobile Regional|us
03|EA274|Smyrna|us
03|EA275|Maury County|us
03|EA276|Dane County Regional|us
03|EA277|Minneapolis-St. Paul International|us
03|EA278|Louis Armstrong New Orleans International|us
03|EA279|Montrose Regional|us
03|EA280|Myrtle Beach International|us
03|EA281|Metropolitan Oakland International|us
03|EA282|Ogden-Hinckley|us
03|EA283|Will Rogers|us
03|EA284|Kokomo Municipal|us
03|EA285|Nogales|us
03|EA286|Eppley|us
03|EA287|Ontario International|us
03|EA288|Miami-Opa Locka Executive|us
03|EA289|Chicago O'hare International|us
03|EA290|Norfolk International|us
03|EA291|Orlando Executive|us
03|EA292|Oscoda-Wurtsmith|us
03|EA293|Ottumwa Regional|us
03|EA294|Palm Beach International|us
03|EA295|Portage Creek|us
03|EA296|Portland International|us
03|EA297|Newport News/Williamsburg International|us
03|EA298|Philadelphia International|us
03|EA299|Phoenix Sky Harbor|us
03|EA300|General Downing - Peoria International|us
03|EA301|Pittsburgh International|us
03|EA302|Mid-Ohio Valley Regional|us
03|EA303|Pease International|us
03|EA304|Palm Springs International|us
03|EA305|Oakland County International|us
03|EA306|Theodore Francis Green|us
03|EA307|Portland International|us
03|EA308|Vail Van Service|us
03|EA309|Ellsworth Air Force Base|us
03|EA310|Raleigh-Durham International|us
03|EA311|Chicago/Rockford International|us
03|EA312|Richmond International|us
03|EA313|Reno/Tahoe International|us
03|EA314|Greater Rochester International|us
03|EA315|Rochester International|us
03|EA316|Southwest Florida International|us
03|EA317|Rocky Mount-Wilson Regional|us
03|EA318|Santa Fe Municipal|us
03|EA319|San Diego International|us
03|EA320|San Antonio International|us
03|EA321|San Bernardino International|us
03|EA322|South Bend International|us
03|EA323|Louisville International|us
03|EA324|Brown Field Municipal|us
03|EA325|Seattle-Tacoma International|us
03|EA326|Orlando Sanford International|us
03|EA327|San Francisco International|us
03|EA328|Sugar Land Regional|us
03|EA329|Stuttgart Municipal|us
03|EA330|Shreveport Regional|us
03|EA331|San José International|us
03|EA332|Luis Muñoz Marin|us
03|EA333|Kelly|us
03|EA334|Griffing Sandusky|us
03|EA335|Salt Lake City International|us
03|EA336|Sacramento International|us
03|EA337|Santa Monica Municipal|us
03|EA338|John Wayne Airport|us
03|EA339|St. Louis Lambert International|us
03|EA340|Spirit Of St. Louis|us
03|EA341|Statesville Regional|us
03|EA342|Stewart International|us
03|EA343|Catalina Island|us
03|EA344|Syracuse Hancock International|us
03|EA345|Tuscaloosa Regional|us
03|EA346|Person County|us
03|EA347|Teterboro|us
03|EA348|Tullahoma Regional|us
03|EA349|Toledo Express|us
03|EA350|Tampa International|us
03|EA351|Raleigh Exec Jetport|us
03|EA352|Tulsa International|us
03|EA353|Tupelo Regional|us
03|EA354|Tucson International|us
03|EA355|Texarkana Regional|us
03|EA356|Mcghee Tyson|us
03|EA357|Quincy Regional|us
03|EA358|University-Oxford|us
03|EA359|Van Nuys|us
03|EA360|Mcguire|us
03|EA361|Willow Run|us
03|EA362|Youngstown-Warren Regional|us
03|EA363|Yuma International|us
03|EA364|Vantaa|fi
03|EA365|Euroairport Basel Mulhouse Freiburg|fr
03|EA366|Felix Eboue|fr
03|EA367|Charles De Gaulle|fr
03|EA368|Euroairport Basel Mulhouse Freiburg|fr
03|EA369|Martinique Aime Cesaire|fr
03|EA370|Lyon St-Exupery|fr
03|EA371|Euroairport Basel Mulhouse Freiburg|fr
03|EA372|Marseille Provence|fr
03|EA373|Côte D'azur|fr
03|EA374|Atlantique|fr
03|EA375|Orly|fr
03|EA376|Le Raizet|fr
03|EA377|Toulouse Blagnac|fr
03|EA378|Mundo Maya|gt
03|EA379|La Aurora|gt
03|EA380|Antoine-Simon|ht
03|EA381|Toussaint Louverture|ht
03|EA382|Goloson|hn
03|EA383|Juan Manuel Gálvez|hn
03|EA384|Ramón Villeda Morales|hn
03|EA385|Toncontin|hn
03|EA386|Chek Lap Kok|hk
03|EA387|Budapest|hu
03|EA388|Vadodara|in
03|EA389|Dublín|ie
03|EA390|Shannon|ie
03|EA391|Keflavik|is
03|EA392|Owen Roberts|ky
03|EA393|Ben Gurion|il
03|EA394|Bologna|it
03|EA395|Cagliari-Elmas|it
03|EA396|Ciampino-Giovan Battista Pastine|it
03|EA397|Leonardo Da Vinci|it
03|EA398|Genoa Cristoforo Colombo|it
03|EA399|Malpensa|it
03|EA400|Caselle|it
03|EA401|Marco Polo|it
03|EA402|Villafranca|it
03|EA403|Norman Manley|jm
03|EA404|Sangster|jm
03|EA405|New Sapporo|jp
03|EA406|Hachijojima|jp
03|EA407|Kansai|jp
03|EA408|Narita|jp
03|EA409|Sendai|jp
03|EA410|Luxembourg|lu
03|EA411|Licenciado Jesus Teran Peredo|mx
03|EA412|General Alberto L. Salinas C.|mx
03|EA413|General Rodolfo Sanchez Taboada|mx
03|EA414|General Abelardo L. Rodriguez|mx
03|EA415|Cabo San Lucas|mx
03|EA416|General Manuel Marquez De Leon|mx
03|EA417|Loreto|mx
03|EA418|Los Cabos|mx
03|EA419|Ciudad Del Carmen|mx
03|EA420|Ingeniero Alberto Acuña Ongay|mx
03|EA421|Palenque|mx
03|EA422|Tapachula|mx
03|EA423|Angel Albino Corzo|mx
03|EA424|Abraham González|mx
03|EA425|General Roberto Fierro Villalobos|mx
03|EA426|Benito Juárez|mx
03|EA427|Ciudad Acuña|mx
03|EA428|Venustiano Carranza|mx
03|EA429|Piedras Negras|mx
03|EA430|Plan De Guadalupe|mx
03|EA431|Francisco Sarabia|mx
03|EA432|Licenciado Miguel De La Madrid|mx
03|EA433|Playa De Oro|mx
03|EA434|General Guadalupe Victoria|mx
03|EA435|Base Aérea Militar No.1 Santa Lucia|mx
03|EA436|Licenciado Adolfo Lopez Mateos|mx
03|EA437|Guanajuato|mx
03|EA438|General Juan N. Alvarez|mx
03|EA439|Ixtapa Zihuatanejo|mx
03|EA440|Don Miguel Hidalgo Y Costilla|mx
03|EA441|Francisco Primo De Verdad|mx
03|EA442|Licenciado Gustavo Díaz Ordaz|mx
03|EA443|Lázaro Cárdenas|mx
03|EA444|General Francisco J. Mujica|mx
03|EA445|Licenciado Y General Ignacio Lopez Rayón|mx
03|EA446|General Mariano Matamoros|mx
03|EA447|Amado Nervo|mx
03|EA448|General Mariano Escobedo|mx
03|EA449|Aeropuerto Del Norte|mx
03|EA450|Bahías De Huatulco|mx
03|EA451|Ixtepec|mx
03|EA452|Xoxocotlan|mx
03|EA453|Puerto Escondido|mx
03|EA454|Estación Aeronaval De Salina Cruz|mx
03|EA455|Hermanos Serdán|mx
03|EA456|Ingeniero Fernando Espinoza Gutiérrez|mx
03|EA457|Chetumal|mx
03|EA458|Cancún|mx
03|EA459|Cozumel|mx
03|EA460|Ponciano Arriaga|mx
03|EA461|Tamuin|mx
03|EA462|Federal De Bachigualato|mx
03|EA463|Federal Del Valle Del Fuerte|mx
03|EA464|General Rafael Buelna|mx
03|EA465|Ciudad Obregón|mx
03|EA466|General Jose Maria Yáñez|mx
03|EA467|General Ignacio Pesqueira Garcia|mx
03|EA468|Nogales|mx
03|EA469|Punta Peñasco|mx
03|EA470|C.P.A. Carlos Rovirosa Perez|mx
03|EA471|General Pedro J. Méndez|mx
03|EA472|General Servando Canales|mx
03|EA473|Quetzalcóatl|mx
03|EA474|General Lucio Blanco|mx
03|EA475|General Francisco Javier Mina|mx
03|EA476|El Lencero|mx
03|EA477|Minatitlán|mx
03|EA478|El Tajín|mx
03|EA479|General Heriberto Jara Corona|mx
03|EA480|Chichen Itzá|mx
03|EA481|Licenciado Manuel Crescencio Rejón|mx
03|EA482|General Leobardo C. Ruiz|mx
03|EA483|Augusto Cesar Sandino|ni
03|EA484|Flesland|no
03|EA485|Oslo|no
03|EA486|Sola|no
03|EA487|Vaernes|no
03|EA488|Woodbourne|nz
03|EA489|Schiphol|nl
03|EA490|Reina Beatrix|nl
03|EA491|Hato|nl
03|EA492|Princess Juliana|nl
03|EA493|Panamá Pacifico|pa
03|EA494|Enrique Malek|pa
03|EA495|Tocumen|pa
03|EA496|Salamo|pg
03|EA497|Guaraní|py
03|EA498|Carlos Miguel Jimenez|py
03|EA499|Capitán Fap Jose A. Quiñones González|pe
03|EA500|Jorge Chávez|pe
03|EA501|Capitán Fap Renán Elías Olivera|pe
03|EA502|Frederic Chopin|pl
03|EA503|Humberto Delgado|pt
03|EA504|Francisco Sa Carneiro|pt
03|EA505|Santa Maria|pt
03|EA506|Aeroporto Das Lajes|pt
03|EA507|Hamad|qa
03|EA508|L.F. Wade|uk
03|EA509|Belfast|uk
03|EA510|George Best|uk
03|EA511|Birmingham|uk
03|EA512|Bournemouth|uk
03|EA513|Bristol|uk
03|EA514|Cardiff|uk
03|EA515|Doncaster Sheffield|uk
03|EA516|Edinburgh|uk
03|EA517|East Midlands|uk
03|EA518|Exeter|uk
03|EA519|Abbotsinch|uk
03|EA520|Leeds Bradford|uk
03|EA521|London City|uk
03|EA522|Gatwick|uk
03|EA523|Heathrow|uk
03|EA524|Raf Lakenheath|uk
03|EA525|Ringway|uk
03|EA526|Newcastle|uk
03|EA527|Providenciales|uk
03|EA528|Stansted|uk
03|EA529|Vaclav Havel|cz
03|EA530|Incheon|kr
03|EA531|Samana El Catey|do
03|EA532|Casa De Campo|do
03|EA533|Gregorio Luperón|do
03|EA534|Punta Cana|do
03|EA535|Las Américas|do
03|EA536|Domodedovo|ru
03|EA537|Pulkovo|ru
03|EA538|Sheremetyevo|ru
03|EA539|Vnukovo|ru
03|EA540|O.R. Tambo|za
03|EA541|Arlanda|se
03|EA542|Landvetter|se
03|EA543|Kalmar|se
03|EA544|Kallax|se
03|EA545|Kungsängen|se
03|EA546|Umeå|se
03|EA547|Zürich-Kloten|ch
03|EA548|Tainan|tw
03|EA549|Piarco International|tt
03|EA550|Carrasco/General Cesareo L. Berisso|uy
03|EA551|General Jose Antonio Anzoátegui|ve
03|EA552|Jacinto Lara|ve
03|EA553|Simón Bolívar|ve
03|EA554|Josefa Camejo|ve
03|EA555|La Chinita|ve
03|EA556|Santiago Mariño|ve
03|EA557|General Manuel Carlos Piar|ve
03|EA558|Las Flecheras|ve
03|EA559|Juan Pablo Perez Alfonso|ve
03|EA560|Arturo Michelena International|ve
03|EA561|Extranjera|
04|EF001|Pantaco|mx
04|EF002|Valle de México|mx
04|EF003|Tlalnepantla|mx
04|EF004|Lechería|mx
04|EF005|Cuautitlán|mx
04|EF006|Teoloyucan|mx
04|EF007|Huehuetoca|mx
04|EF008|El Salto|mx
04|EF009|Dorantes|mx
04|EF010|Cruz Azul|mx
04|EF011|Tolteca|mx
04|EF012|Tula|mx
04|EF013|San Juan del Rio|mx
04|EF014|Coachiti|mx
04|EF015|El Tunal|mx
04|EF016|Apaseo|mx
04|EF017|Celaya|mx
04|EF018|Crespo|mx
04|EF019|Cortázar|mx
04|EF020|Villagrán|mx
04|EF021|Molino Sarabia|mx
04|EF022|Univex|mx
04|EF023|Salamanca|mx
04|EF024|Chico|mx
04|EF025|Irapuato|mx
04|EF026|Arandas|mx
04|EF027|Copalillo|mx
04|EF028|Vieyra|mx
04|EF029|Villalobos|mx
04|EF030|Pico de Oro|mx
04|EF031|El Cerrito|mx
04|EF032|Silao|mx
04|EF033|Nápoles|mx
04|EF034|Trinidad|mx
04|EF035|León|mx
04|EF036|La Mora|mx
04|EF037|El Potrerito|mx
04|EF038|San Francisco del Rincón|mx
04|EF039|Guanajal|mx
04|EF040|San Bartolo|mx
04|EF041|Pedrito|mx
04|EF042|Carolina|mx
04|EF043|Corral Blanco|mx
04|EF044|Loma|mx
04|EF045|Lagos de Moreno|mx
04|EF046|Mira|mx
04|EF047|Los Salas|mx
04|EF048|Placa KM. A-503|mx
04|EF049|Castro|mx
04|EF050|Doble|mx
04|EF051|Santa Maria de Enmedio|mx
04|EF052|San Juan de los Lagos|mx
04|EF053|Placa KM. A-529|mx
04|EF054|Encarnación|mx
04|EF055|El Tigre|mx
04|EF056|Peruelas|mx
04|EF057|Arellano|mx
04|EF058|Aguascalientes|mx
04|EF059|Placa KM. A-592|mx
04|EF060|Chicalote|mx
04|EF061|Garabato|mx
04|EF062|Pabellón|mx
04|EF063|Rincón de Romos|mx
04|EF064|Punta|mx
04|EF065|Adames|mx
04|EF066|Berriozábal|mx
04|EF067|Tlacotes|mx
04|EF068|Palmira|mx
04|EF069|Trancoso|mx
04|EF070|San Gerónimo|mx
04|EF071|Rafael S. Martinez|mx
04|EF072|Zacatecas|mx
04|EF073|El Brillo|mx
04|EF074|Pimienta|mx
04|EF075|Morelos|mx
04|EF076|Victor Rosales|mx
04|EF077|Ojuelos|mx
04|EF078|Fresnillo|mx
04|EF079|Mendoza|mx
04|EF080|Gutiérrez|mx
04|EF081|Mezquite|mx
04|EF082|El Saucillo|mx
04|EF083|Felipe Pescador|mx
04|EF084|Cedro|mx
04|EF085|Edmundo|mx
04|EF086|La Colorada|mx
04|EF087|Urbieta|mx
04|EF088|Pacheco|mx
04|EF089|Alamillo|mx
04|EF090|La Sección|mx
04|EF091|Dpal|mx
04|EF092|Carlos|mx
04|EF093|Camacho|mx
04|EF094|Fuertes|mx
04|EF095|San Isidro|mx
04|EF096|Symon|mx
04|EF097|Ryvas|mx
04|EF098|Acacio|mx
04|EF099|La Mancha|mx
04|EF100|Darías|mx
04|EF101|Calvo|mx
04|EF102|El Centinela|mx
04|EF103|Peralta|mx
04|EF104|Otto|mx
04|EF105|La Flor|mx
04|EF106|Jimulco|mx
04|EF107|Los Trizar|mx
04|EF108|Jalisco|mx
04|EF109|Amador|mx
04|EF110|Picardías|mx
04|EF111|Nazareno|mx
04|EF112|Mieleras|mx
04|EF113|La Perla|mx
04|EF114|Torreón|mx
04|EF115|Torreón|mx
04|EF116|AI. IANZA|mx
04|EF117|Gomez Palacio|mx
04|EF118|El Vergel|mx
04|EF119|NOE|mx
04|EF120|Cadena|mx
04|EF121|Maravasco|mx
04|EF122|Bermejillo|mx
04|EF123|Sierrita|mx
04|EF124|Peronal|mx
04|EF125|Banderas|mx
04|EF126|Conejos|mx
04|EF127|El Bolsón|mx
04|EF128|Yermo|mx
04|EF129|Ceballos|mx
04|EF130|Zavalza|mx
04|EF131|Escalón|mx
04|EF132|Asunsolo|mx
04|EF133|Rellano|mx
04|EF134|Mugoz|mx
04|EF135|Corralitos|mx
